,folioviv,foliohog,tot_integ,edad_jefe,jefe_es_hombre,alimentos,gasto_mon,transporte,ing_cor,jefe_termino_sec,tiene_auto,tasa_ahorro
83785,3100600406,1,2,62,1,4985.97,21158.19,4451.61,69166.18,1,1,0.694
83788,3100612301,1,1,28,1,15360.77,44806.37,9033.73,72807.02,1,1,0.385
83789,3100612302,1,4,25,1,17935.44,40100.71,14161.71,71663.05,1,1,0.44
83792,3100612305,1,1,26,1,1626.41,18012.65,5104.35,26826.24,1,1,0.329
83793,3100612306,1,3,59,0,20159.66,39985.05,6927.19,72126.01,1,1,0.446
83794,3100614001,1,4,60,0,16211.37,39156.68,11193.65,36806.6,1,1,-0.064
83795,3100614002,1,1,34,1,20018.37,50605.27,6074.29,7449.45,1,1,-5.793
83796,3100614004,1,4,24,1,9346.99,42957.27,7058.97,73183.65,1,1,0.413
83797,3100614006,1,4,36,1,17048.47,85754.75,39680.47,81892.33,1,1,-0.047
83799,3100648203,1,4,37,0,9295.66,37760.74,8078.01,116802.87,1,1,0.677
83801,3100648206,1,4,39,1,7660.22,31225.65,4763.75,79890.01,1,1,0.609
83803,3100663402,1,4,57,1,42614.6,71426.24,8302.75,69292.12,1,1,-0.031
83805,3100663405,1,5,39,1,6068.48,8920.8,145.16,33680.23,1,1,0.735
83806,3100686701,1,1,75,0,9203.03,32037.91,510.0,35441.13,1,1,0.096
83807,3100686703,1,2,72,1,21432.73,56174.81,11697.0,104175.82,1,1,0.461
83808,3100703504,1,3,27,1,9437.08,32269.59,14962.35,51136.28,1,1,0.369
83810,3100703506,1,4,71,0,17878.56,40239.36,3668.61,69040.33,1,1,0.417
83811,3100713604,1,2,61,0,11648.28,22827.46,1500.0,51503.05,1,1,0.557
83814,3100727801,1,4,44,0,5689.25,17000.74,300.0,97922.55,1,1,0.826
83815,3100727802,1,3,70,1,13956.22,50097.34,11991.63,35896.14,1,1,-0.396
83817,3100727804,1,3,56,1,46401.29,292414.31,30180.0,299636.02,1,1,0.024
83818,3100727805,1,2,34,1,4859.98,13633.79,3000.0,85898.98,1,1,0.841
83820,3100741401,1,5,40,1,64262.8,400164.2,27686.24,178043.47,1,1,-1.248
83822,3100741404,1,1,71,0,1504.28,5964.92,2970.96,102026.92,1,1,0.942
83823,3100741406,1,4,63,1,21846.62,177200.84,28083.29,182641.95,1,1,0.03
83824,3100743903,1,2,60,0,7763.96,20127.41,2987.32,89642.68,1,1,0.775
83825,3100751301,1,3,25,1,17077.98,54401.63,12335.04,79652.44,1,1,0.317
83828,3100751306,1,5,65,1,22114.23,37650.04,7027.91,53744.84,1,1,0.299
83830,3100752004,1,2,34,1,8935.53,26902.76,1887.09,47089.41,1,1,0.429
83831,3100752005,1,1,26,1,8729.94,23872.61,4654.83,89108.5,1,1,0.732
83832,3100752006,1,4,52,1,7932.75,38800.81,11792.84,88478.11,1,1,0.561
83834,3100758202,1,2,53,0,8999.92,21228.64,4222.25,47226.18,1,1,0.55
83835,3100758204,1,1,54,0,11866.93,28166.22,3568.93,86907.22,1,1,0.676
83837,3100758206,1,3,77,1,26699.56,144216.35,16972.37,252132.36,1,1,0.428
83838,3100759701,1,4,63,1,20409.3,122785.53,5372.4,194638.94,1,1,0.369
83839,3100762502,1,2,40,0,11365.31,53682.14,9153.64,62419.34,1,1,0.14
83840,3100762505,1,2,73,0,10857.12,25081.57,3757.86,84455.99,1,1,0.703
83842,3100763603,1,3,61,1,13654.17,93980.6,57816.39,237540.98,1,1,0.604
83846,3100778404,1,4,53,1,15824.34,37230.98,10560.54,32162.74,1,1,-0.158
83848,3100778406,1,2,58,0,19684.19,56891.61,19703.64,113081.03,1,1,0.497
83849,3100811901,1,2,54,0,10928.41,29783.1,5948.16,25750.72,1,1,-0.157
83850,3100811902,1,2,77,1,3587.03,6071.11,463.09,23379.57,1,1,0.74
83852,3100811906,1,4,37,1,11546.04,39461.69,22279.51,78671.07,1,1,0.498
83854,3100823902,1,1,41,1,27732.8,41342.45,6839.08,44883.22,1,1,0.079
83855,3100823903,1,5,40,1,16244.79,80635.79,17014.99,109360.23,1,1,0.263
83856,3100823904,1,1,50,1,9121.41,19320.56,6474.5,38113.5,1,1,0.493
83857,3100823905,1,3,49,1,16417.11,33683.03,4916.54,49233.07,1,1,0.316
83858,3100851301,1,1,66,0,6659.87,10171.53,350.87,16176.0,1,1,0.371
83860,3100851303,1,3,55,1,15621.36,49979.4,7899.23,153835.08,1,1,0.675
83862,3100851305,1,3,68,1,1182.83,5023.41,1596.77,20002.24,1,1,0.749
83863,3100886001,1,4,37,1,11879.9,29776.07,5298.38,81674.53,1,1,0.635
83864,3100886002,1,3,60,1,16395.12,22762.92,3100.99,23372.06,1,1,0.026
83865,3100886004,1,3,47,0,31093.53,71599.98,13381.42,173069.45,1,1,0.586
83866,3100886006,1,1,28,0,5798.52,37221.94,27252.63,53661.36,1,1,0.306
83867,3100890301,1,4,57,1,11449.17,27852.33,9214.83,56325.37,1,1,0.506
83869,3100890303,1,3,58,1,12419.8,26712.4,1440.0,17842.8,1,1,-0.497
83874,3100908203,1,4,52,1,40887.26,128682.5,50217.23,215637.85,1,1,0.403
83875,3100908204,1,5,35,1,16527.7,46235.28,12006.58,72164.93,1,1,0.359
83879,3100927001,2,3,46,1,20424.66,29546.95,4802.29,22891.29,1,1,-0.291
83882,3100957701,1,3,33,0,4692.78,43356.54,19620.49,37130.39,1,1,-0.168
83884,3100957703,1,4,56,0,16424.39,71486.41,35364.86,103777.07,1,1,0.311
83885,3100957704,1,2,52,1,12984.96,27657.55,7331.26,27423.89,1,1,-0.009
83887,3100957706,1,4,36,1,5142.81,18897.03,7839.34,39250.98,1,1,0.519
83889,3100962502,1,5,28,1,17209.12,45595.55,23902.31,61799.63,1,1,0.262
83892,3100962506,1,3,56,1,11687.03,26289.72,12377.12,41991.19,1,1,0.374
83893,3100964601,1,3,40,1,9527.02,34922.41,17137.81,43672.1,1,1,0.2
83896,3100964604,1,1,29,1,3548.52,34026.57,9000.0,9154.56,1,1,-2.717
83901,3100970402,1,3,61,1,28365.23,44118.13,6723.87,122976.84,1,1,0.641
83902,3100970404,1,5,51,1,17166.69,30806.7,7364.51,154952.53,1,1,0.801
83905,3101011901,1,4,61,1,6627.73,24037.79,11903.22,49687.39,1,1,0.516
83911,3101033302,1,7,46,1,20596.94,98408.34,12706.45,251951.86,1,1,0.609
83912,3101033303,1,1,71,0,3355.6,8378.28,2861.94,24081.59,1,1,0.652
83913,3101033305,1,3,26,1,59721.29,199977.26,72663.41,90097.8,1,1,-1.22
83915,3101050003,1,2,60,1,13667.01,44110.81,9235.17,98038.85,1,1,0.55
83916,3101050004,1,4,55,0,15184.14,25716.65,4748.12,28952.85,1,1,0.112
83917,3101050005,1,3,64,1,16302.66,25889.62,2801.61,50338.45,1,1,0.486
83918,3101050006,1,3,82,0,16517.48,68025.99,14687.32,164608.15,1,1,0.587
83921,3101079203,1,4,49,1,6460.64,13374.33,1714.62,25867.48,1,1,0.483
83924,3101079206,1,4,44,1,14007.7,23009.68,3911.59,14090.83,1,1,-0.633
83927,3101094704,1,5,52,1,16148.34,71455.96,14421.65,126144.15,1,1,0.434
83928,3101094706,1,2,64,1,7752.76,15522.5,1765.57,58474.41,1,1,0.735
83935,3101111601,1,5,61,1,12034.13,37341.98,14340.0,46549.15,1,1,0.198
83936,3101111602,1,7,61,1,14682.66,42546.43,10904.95,97851.22,1,1,0.565
83937,3101111603,1,4,73,1,3362.02,23988.16,8370.0,106426.21,1,1,0.775
83938,3101111605,1,3,44,1,13204.09,61563.23,42571.47,29557.36,1,1,-1.083
83939,3101112201,1,4,59,0,10337.09,35556.29,16734.36,80345.93,1,1,0.557
83940,3101112202,1,3,62,1,9128.5,73743.91,41280.37,114745.98,1,1,0.357
83943,3101112205,1,2,57,0,9997.51,15441.12,2322.58,30613.69,1,1,0.496
83951,3101118801,1,5,62,1,14592.62,38204.99,4522.19,64156.19,1,1,0.405
83956,3101118806,1,1,41,1,15749.8,32449.34,11132.45,5744.25,1,1,-4.649
83959,3101123404,1,8,63,1,20185.46,49414.31,9083.28,91058.27,1,1,0.457
83960,3101123406,1,3,49,1,7277.07,26072.72,7490.76,26472.08,1,1,0.015
83962,3101132903,1,4,65,1,9230.0,32183.59,13507.98,66867.5,1,1,0.519
83971,3101139001,1,5,48,1,20086.44,30792.46,2002.03,29143.36,1,1,-0.057
83972,3101139002,1,1,29,1,18160.49,59411.97,8152.93,80433.13,1,1,0.261
83974,3101139005,1,4,80,0,5695.64,44692.89,29667.62,54002.06,0,1,0.172
83975,3101147201,1,4,60,0,17061.37,31601.42,6483.87,37625.47,1,1,0.16
83976,3101147202,1,5,68,1,17806.99,41789.6,10219.35,100954.17,1,1,0.586
83977,3101147203,1,4,56,1,9593.06,25377.64,13065.74,49358.02,1,1,0.486
83983,3101167704,1,4,30,0,6132.8,17641.37,5100.0,27467.87,1,1,0.358
83984,3101172501,1,1,37,1,11982.74,33604.44,12306.98,27321.38,1,1,-0.23
83987,3101172504,1,3,45,1,8459.81,19759.52,3318.18,8486.4,1,1,-1.328
83989,3101172506,1,6,60,0,14155.52,34008.95,5499.68,44072.19,1,1,0.228
83991,3101188503,1,3,30,1,10221.32,51734.53,7395.47,39818.36,1,1,-0.299
83995,3101207602,1,2,33,1,11431.63,23733.27,5367.0,5406.43,1,1,-3.39
83996,3101207603,1,5,42,1,16045.55,33868.99,4571.31,35932.59,1,1,0.057
84000,3101212602,1,5,52,1,10671.31,25230.4,5626.66,46162.51,1,1,0.453
84001,3101212606,1,6,63,1,22409.84,32679.83,3629.99,36287.27,1,1,0.099
84003,3101213803,1,4,55,1,10117.12,15991.12,4260.0,60261.04,1,1,0.735
84005,3101213806,1,3,36,0,5759.85,15534.49,3150.0,39010.0,1,1,0.602
84006,3101258801,1,4,50,1,965.55,97716.17,46950.98,165737.68,1,1,0.41
84007,3101258802,1,2,37,0,16457.12,38924.61,600.0,74975.39,1,1,0.481
84008,3101258803,1,5,44,1,11895.99,203784.52,18880.31,333245.89,1,1,0.388
84009,3101258804,1,2,67,1,5405.74,31874.56,8100.0,99245.88,1,1,0.679
84010,3101259401,1,4,53,1,15550.59,39379.52,9768.4,108595.21,1,1,0.637
84011,3101259404,1,5,42,1,7319.34,40149.78,6905.61,132391.73,1,1,0.697
84012,3101259405,1,3,66,1,29312.82,68815.64,13467.81,162846.92,1,1,0.577
84013,3101273902,1,4,55,1,8562.77,21378.91,5779.74,62411.4,1,1,0.657
84015,3101294401,1,4,42,1,7932.78,34853.94,17293.56,67749.88,1,1,0.486
84018,3101294404,1,4,34,0,15293.47,30495.75,3629.03,44510.86,1,1,0.315
84019,3101294405,1,4,38,0,23798.31,122404.61,76895.31,85405.3,1,1,-0.433
84020,3101294406,1,4,39,1,14348.44,27107.15,6019.78,52452.7,1,1,0.483
84032,3101306306,1,3,42,0,10478.39,69089.29,27994.01,96456.5,1,1,0.284
84041,3101332205,1,3,72,1,12708.59,30888.57,6750.93,47256.33,1,1,0.346
84042,3101335301,1,3,67,0,12249.51,49502.25,14646.97,100819.3,1,1,0.509
84043,3101335304,1,4,60,1,33199.37,61820.97,6969.31,18242.56,1,1,-2.389
84044,3101335306,1,1,60,0,9506.45,26605.7,3578.22,91207.54,1,1,0.708
84046,3101371704,1,5,48,0,8961.38,27052.41,12180.0,106327.8,1,1,0.746
84049,3101392502,1,5,47,1,23812.47,83620.63,22174.08,152647.91,1,1,0.452
84050,3101392503,1,4,52,1,12340.15,28605.62,4287.74,42403.33,1,1,0.325
84053,3101393601,1,4,44,1,10864.09,34170.14,9869.64,50043.92,1,1,0.317
84056,3101393604,1,5,55,1,14824.13,39263.88,14635.21,55053.76,1,1,0.287
84058,3101396801,1,5,69,1,29621.18,52307.24,6954.12,53793.82,0,1,0.028
84060,3101396803,1,3,25,1,10774.18,42262.81,5160.0,54497.92,1,1,0.225
84064,3101425401,1,6,46,1,21570.3,32091.78,4322.89,48725.12,1,1,0.341
84065,3101425403,1,1,49,1,2327.11,4708.93,336.78,27702.42,1,1,0.83
84067,3101425406,1,4,47,1,21927.71,55728.86,8167.74,147015.64,1,1,0.621
84069,3101429905,1,4,55,1,5029.52,13907.53,4421.13,43540.01,1,1,0.681
84075,3101431306,1,4,44,1,5644.21,17037.07,4233.87,31087.35,1,1,0.452
84078,3101438201,1,3,50,1,6704.95,28941.57,15719.9,29726.15,1,1,0.026
84080,3101438204,1,2,52,1,22088.5,29413.62,5502.57,79147.95,1,1,0.628
84081,3101438205,1,3,58,1,17093.5,33875.69,10585.22,142409.55,1,1,0.762
84085,3101439006,1,4,38,1,18012.71,55294.37,9602.1,69850.97,1,1,0.208
84086,3101457703,1,5,53,1,57908.32,122405.33,8700.0,217091.75,1,1,0.436
84094,3101493201,1,2,35,1,23978.5,98534.98,26042.8,195910.58,1,1,0.497
84095,3101493202,1,4,35,1,14156.36,73479.46,14322.52,81291.74,1,1,0.096
84096,3101493205,1,6,27,1,15990.87,45386.66,7180.64,66065.92,1,1,0.313
84097,3101493206,1,1,70,0,8107.63,30420.55,5806.6,68912.65,1,1,0.559
84098,3101514701,1,3,57,1,12124.07,18680.07,3357.54,30442.61,1,1,0.386
84100,3101514705,1,1,34,1,5489.96,55208.86,7200.0,98912.38,1,1,0.442
84101,3101514706,1,4,40,1,9366.27,22550.2,7582.71,29855.72,1,1,0.245
84102,3101525801,1,7,56,0,18969.06,44747.18,13764.53,27516.37,0,1,-0.626
84103,3101525804,1,6,52,1,6299.99,21991.19,1488.0,114303.9,1,1,0.808
84105,3101525806,1,4,31,1,6557.06,15165.28,1920.0,39388.51,1,1,0.615
84106,3101542501,1,5,74,1,27565.43,49909.78,7787.52,85888.41,1,1,0.419
84108,3101542503,1,2,79,0,10262.45,18424.92,4289.53,53086.98,1,1,0.653
84110,3101542505,1,5,43,1,22487.06,58631.27,4789.58,156052.61,1,1,0.624
84111,3101542506,1,5,65,1,9218.45,24401.07,4341.87,165910.42,1,1,0.853
84112,3101542506,2,2,44,1,7476.27,15412.05,1765.55,11322.3,1,1,-0.361
84121,3101578905,1,6,78,0,17382.62,57612.17,22816.7,100984.47,1,1,0.429
84124,3101579302,1,6,46,0,23399.72,60832.13,20487.94,109035.98,1,1,0.442
84143,3101594205,1,3,54,1,7142.03,23900.34,9490.77,63683.38,1,1,0.625
84145,3101603703,1,2,46,0,22114.22,39492.28,2100.0,199711.02,1,1,0.802
84146,3101603704,1,2,47,0,19221.3,79445.41,23693.6,78590.16,1,1,-0.011
84150,3101606505,1,1,55,1,5309.93,26985.25,5564.51,32894.01,1,1,0.18
84154,3101608605,1,4,35,1,11725.63,18274.63,3570.0,32521.87,1,1,0.438
84156,3101616801,1,3,55,1,20526.12,56696.43,22292.77,77606.53,1,1,0.269
84159,3101616806,1,4,37,1,15055.52,58909.12,3447.0,47193.42,1,1,-0.248
84160,3101621401,1,4,55,0,20011.39,43987.95,6448.26,55144.08,1,1,0.202
84165,3101635901,1,5,45,1,14057.68,28506.43,5917.43,54261.78,1,1,0.475
84170,3101636303,1,6,56,1,19696.89,33291.26,8346.56,47119.46,1,1,0.293
84181,3101652206,1,3,42,1,20352.79,49515.42,9785.77,49838.15,1,1,0.006
84183,3101657706,1,6,54,0,12439.2,43668.63,10829.26,111069.62,1,1,0.607
84185,3101659504,1,2,57,1,26621.96,59289.7,8238.13,42934.58,1,1,-0.381
84186,3101659506,1,4,50,1,24479.77,87172.45,13848.53,114733.87,1,1,0.24
84188,3101661603,1,5,45,1,17049.67,68007.91,10207.37,97469.49,1,1,0.302
84194,3101691403,1,4,59,1,20984.85,52992.41,16989.32,117031.65,1,1,0.547
84195,3101691404,1,4,42,0,5226.39,45171.81,10790.31,100669.33,1,1,0.551
84196,3101691405,1,4,31,1,5284.26,11886.86,2922.57,66690.85,1,1,0.822
84197,3101691406,1,3,29,1,12471.4,37571.97,9154.83,168790.98,1,1,0.777
84200,3101699905,1,3,28,0,28552.51,50001.37,4785.37,62660.26,1,1,0.202
84201,3101700301,1,4,61,1,0.0,20619.49,5491.93,144282.4,1,1,0.857
84202,3101700302,1,1,24,1,7585.67,29591.44,4533.87,53024.09,1,1,0.442
84206,3101707003,1,3,67,1,28362.71,115552.2,12011.02,199312.75,1,1,0.42
84208,3101707006,1,3,30,1,17742.76,37108.67,4853.22,75673.2,1,1,0.51
84214,3101802701,1,4,56,1,19334.83,42688.42,5310.0,66409.8,1,1,0.357
84215,3101802704,1,7,74,1,25791.19,101277.31,33684.58,252752.94,1,1,0.599
84216,3101802705,1,4,63,0,5039.91,24322.83,11644.24,58423.75,1,1,0.584
84218,3101825501,1,4,34,1,16572.66,25951.88,5006.45,51579.4,1,1,0.497
84223,3101837804,1,2,43,1,34045.66,81645.63,5487.0,181986.84,1,1,0.551
84227,3101844801,1,3,48,1,9314.91,38416.22,6077.7,176459.0,1,1,0.782
84233,3101881403,1,3,54,1,24955.53,118956.61,13500.95,177459.64,1,1,0.33
84238,3101885405,1,4,40,1,24847.25,39333.54,2934.0,31151.82,1,1,-0.263
84239,3101885406,1,2,73,1,8223.19,21114.7,9369.2,26861.51,1,1,0.214
84241,3101892903,1,2,58,0,27886.98,58071.35,7203.87,110840.09,1,1,0.476
84242,3101892904,1,3,67,1,26903.43,73726.01,14409.67,116286.8,1,1,0.366
84244,3101892906,1,4,50,1,21050.99,28459.48,3131.61,26625.78,1,1,-0.069
84245,3101900301,1,4,40,1,19394.65,32681.72,4974.19,42394.97,1,1,0.229
84252,3101918003,1,3,71,1,9044.92,24409.03,3534.04,16615.73,1,1,-0.469
84254,3101918006,1,2,48,0,6531.41,14628.57,4559.82,34493.63,1,1,0.576
84255,3101923201,1,4,49,1,35806.91,212989.06,109906.33,215779.81,1,1,0.013
84264,3101956302,1,1,57,0,2159.96,3395.21,300.0,33529.72,1,1,0.899
84265,3101956303,1,2,64,0,8948.5,31510.94,2220.0,55460.24,1,1,0.432
84266,3101956304,1,4,62,1,21969.14,39666.35,2641.93,90522.87,1,1,0.562
84269,3101959704,1,2,37,0,9005.08,38170.59,8648.84,54580.31,1,1,0.301
84270,3101959706,1,4,40,1,13283.06,79436.85,10519.61,117570.46,1,1,0.324
84273,3101983503,1,2,62,1,12696.3,32442.22,6521.48,71775.94,1,1,0.548
84276,3101988601,1,4,44,0,0.0,28151.29,4081.57,167801.78,1,1,0.832
84277,3101988602,1,3,42,1,3972.8,22277.44,9885.24,30693.92,1,1,0.274
84279,3101988604,1,3,46,1,3053.53,60264.98,12300.0,159885.23,1,1,0.623
84281,3102010803,1,4,55,1,16199.77,37173.41,12313.61,62557.34,1,1,0.406
84282,3102010806,1,3,71,1,15061.94,25831.14,4583.6,46382.96,1,1,0.443
84297,3102057001,1,3,44,0,10493.58,32279.48,5680.88,89427.97,1,1,0.639
84299,3102057003,1,2,34,1,3317.12,53813.86,18705.1,103862.77,1,1,0.482
84300,3102057005,1,3,46,0,7675.64,26861.34,11893.14,100395.61,1,1,0.732
84301,3102057006,1,3,38,1,10144.24,35593.26,6969.51,69052.97,1,1,0.485
84304,3102063204,1,5,41,1,35902.35,70428.47,25033.85,93695.56,1,1,0.248
84306,3102063206,1,5,49,1,17865.2,26779.49,4511.23,62893.69,1,1,0.574
84307,3102064704,1,3,33,1,7701.39,17861.85,4921.53,28598.35,1,1,0.375
84310,3102076501,1,6,38,1,17453.49,38773.89,68.47,127696.06,1,1,0.696
84311,3102076502,1,4,40,1,76042.58,182144.34,21195.84,259953.26,1,1,0.299
84312,3102076504,1,3,48,0,70585.9,101198.55,5231.51,101352.76,1,1,0.002
84313,3102076505,1,3,65,1,9514.26,96484.75,20073.93,156434.63,1,1,0.383
84314,3102077601,1,3,42,0,22204.11,68869.64,15743.64,85962.22,1,1,0.199
84315,3102077602,1,4,45,1,39362.57,94172.35,12821.89,261089.91,1,1,0.639
84316,3102077605,1,2,32,1,22507.62,74983.47,14449.17,413016.37,1,1,0.818
84317,3102077606,1,3,40,1,11224.15,24281.71,2700.0,24049.17,1,1,-0.01
84320,3102121403,1,1,32,1,2507.11,9938.09,3106.68,28930.8,1,1,0.656
84322,3102121406,1,5,39,1,16714.04,41707.28,5857.88,46463.24,1,1,0.102
84323,3102125902,1,6,39,1,21986.15,48437.71,11319.0,49593.37,1,1,0.023
84325,3102153202,1,1,67,0,8921.44,13582.17,1451.61,23465.21,1,1,0.421
84330,3102166301,1,1,51,1,8693.37,16981.42,3126.29,51753.76,1,1,0.672
84332,3102166304,1,2,27,0,6512.21,23462.85,4507.25,35014.15,1,1,0.33
84333,3102166305,1,4,42,1,19465.53,48199.0,9686.89,69228.96,1,1,0.304
84336,3102173004,1,5,43,1,18471.0,43716.51,6010.5,81530.78,1,1,0.464
84344,3102234503,1,6,31,1,10799.83,21950.18,4074.19,28879.37,1,1,0.24
84348,3102242201,1,3,41,1,8785.16,40655.5,19186.02,85367.86,1,1,0.524
84357,3102262505,1,2,60,1,7585.61,13940.56,4328.43,21485.75,1,1,0.351
84364,3102273606,1,5,45,1,14991.16,32246.58,6088.52,45789.1,1,1,0.296
84367,3102279804,1,3,27,1,7868.45,31814.57,6184.42,90014.7,1,1,0.647
84370,3102318401,1,2,73,1,3522.74,6662.62,580.64,8912.96,1,1,0.252
84373,3102318403,1,3,29,1,13777.42,31614.18,2903.22,56441.21,1,1,0.44
84375,3102319902,1,2,72,1,8029.13,25046.5,3989.14,54419.65,1,1,0.54
84376,3102319903,1,3,65,1,39574.15,67276.64,18861.28,150103.68,1,1,0.552
84378,3102328301,1,3,29,1,7148.5,24815.32,3522.58,41422.67,1,1,0.401
84382,3102328306,1,3,55,1,10496.36,17231.93,3992.9,28668.38,1,1,0.399
84383,3102351002,1,3,70,1,97339.48,334299.58,26566.06,589537.54,1,1,0.433
84385,3102382201,1,3,35,0,14825.46,29037.41,4996.62,40269.45,1,1,0.279
84388,3102382206,1,2,61,0,13601.18,37892.29,15745.9,52896.12,1,1,0.284
84389,3102416205,1,5,36,1,15923.25,24364.55,4001.02,46010.5,1,1,0.47
84402,3102416616,1,4,51,1,12246.16,21730.58,2970.0,13920.16,1,1,-0.561
84403,3102416620,1,4,32,1,21644.67,42861.98,10076.37,57566.92,1,1,0.255
84409,3102416718,1,3,37,1,17403.19,34860.22,12127.86,34254.09,1,1,-0.018
84413,3102422312,1,1,48,1,27809.87,48442.99,4556.99,62786.24,1,1,0.228
84414,3102422316,1,2,56,1,13202.66,19991.63,1935.6,25270.4,1,1,0.209
84425,3102422817,1,3,52,0,3059.93,27128.11,8734.26,42958.98,1,1,0.369
84426,3102422903,1,5,77,0,14971.95,28181.99,4483.68,55558.78,1,1,0.493
84434,3102463706,1,4,47,1,29514.88,57354.95,5687.7,89852.43,1,1,0.362
84435,3102467502,1,4,38,1,11212.51,94029.28,41571.96,65180.98,1,1,-0.443
84438,3102495602,1,4,49,1,18751.93,54909.36,9599.93,30560.35,1,1,-0.797
84439,3102495603,1,4,30,1,11095.51,88013.78,70110.13,44340.26,1,1,-0.985
84442,3102523802,1,2,53,1,17357.04,49942.57,17194.71,60667.85,1,1,0.177
84446,3102543401,1,4,60,0,11809.1,29251.96,11903.21,39270.04,1,1,0.255
84451,3102543406,1,3,42,1,18488.43,26746.38,4267.26,15956.69,1,1,-0.676
84454,3102555904,1,4,37,0,13255.55,42426.05,6846.77,43344.63,1,1,0.021
84457,3102564303,1,5,41,1,19799.84,26727.56,4000.62,35122.71,1,1,0.239
84459,3102564305,1,5,55,1,33655.95,71243.81,11657.72,73872.08,1,1,0.036
84460,3102564306,1,4,45,1,24126.45,53645.59,12934.46,74771.68,1,1,0.283
84463,3102567602,1,2,58,0,28234.13,107882.05,16389.89,139229.49,1,1,0.225
84465,3102567604,1,2,64,0,5399.94,23493.35,14636.06,28898.48,1,1,0.187
84467,3102567606,1,4,56,1,13171.91,41157.17,17412.24,45207.51,1,1,0.09
84470,3102585004,1,3,32,1,15968.39,25412.65,3483.86,11477.67,1,1,-1.214
84477,3102611206,1,3,34,1,21501.82,54988.24,16326.48,63902.03,1,1,0.139
84480,3102612704,1,4,34,1,19606.85,28049.9,3360.0,20445.98,1,1,-0.372
84482,3102612706,1,4,39,1,15621.16,32575.01,4866.02,38208.33,1,1,0.147
84488,3102651803,1,3,50,1,16611.24,28839.28,4200.0,37457.82,1,1,0.23
84489,3102651804,1,4,37,1,24036.3,42615.36,10046.16,41326.18,1,1,-0.031
84494,3102671605,1,1,28,1,24698.42,50065.41,10649.01,96939.32,1,1,0.484
84496,3102685402,1,2,45,1,7966.11,15820.99,5682.39,20329.51,1,1,0.222
84501,3102691803,1,5,52,1,12522.67,28042.47,9750.0,30962.73,1,1,0.094
84504,3102691806,1,9,76,1,14907.63,21840.66,3754.25,49613.29,0,1,0.56
84509,3102692406,1,6,35,1,8299.16,27368.98,6266.38,33906.29,1,1,0.193
84513,3102698906,1,4,38,1,20897.82,54505.41,18631.86,117426.26,1,1,0.536
84517,3102705013,1,5,38,1,2365.69,14323.48,7793.18,36895.08,1,1,0.612
84519,3102705202,1,4,35,1,29815.39,72924.03,10803.86,37094.28,1,1,-0.966
84524,3102705222,1,3,49,1,6364.18,35356.96,8709.67,88615.37,1,1,0.601
84536,3102705723,1,4,45,1,24235.53,108643.19,32394.83,148172.57,1,1,0.267
84538,3102723407,1,3,51,1,14911.56,30630.66,4673.22,26570.22,1,1,-0.153
84548,3102723806,1,4,36,1,16077.6,44236.85,20195.94,48335.88,1,1,0.085
84555,3102723916,1,2,26,0,18128.51,45251.25,8806.45,82638.54,1,1,0.452
84565,3102739615,1,2,73,1,11276.82,21187.47,2094.0,30087.61,1,1,0.296
84575,3102756002,1,5,71,0,25579.02,57439.43,4723.06,122760.31,1,1,0.532
84579,3102756018,1,3,59,0,11320.53,48519.0,15248.13,47930.62,1,1,-0.012
84584,3102756219,1,3,42,1,17485.6,30715.34,4402.99,123862.42,1,1,0.752
84586,3102756301,1,4,62,1,48702.72,89811.67,10985.11,156401.97,1,1,0.426
84589,3102756313,1,3,86,1,14284.08,17029.75,600.0,33954.22,1,1,0.498
84593,3102756704,1,2,53,1,13075.54,20429.23,2067.0,28491.95,1,1,0.283
84602,3102842301,1,2,39,1,18179.88,37979.99,2010.96,38191.99,1,1,0.006
84604,3102842303,1,4,53,1,11588.65,23436.23,4988.22,65098.8,1,1,0.64
84607,3102842306,2,3,21,1,9308.47,21848.02,6660.84,28897.8,1,1,0.244
84612,3102860201,1,4,35,1,16482.78,105466.68,18309.16,104587.89,1,1,-0.008
84615,3102860206,1,1,69,0,4089.8,23866.8,6384.19,64825.02,1,1,0.632
84616,3102870701,1,5,51,1,14483.42,46123.07,21968.84,84567.15,1,1,0.455
84617,3102870702,1,1,39,1,6621.34,18333.82,5995.08,17124.68,1,1,-0.071
84622,3102877504,1,2,54,1,12214.12,23147.36,2150.72,25950.22,1,1,0.108
84631,3102887804,1,5,34,1,22147.58,60861.67,5445.0,78947.99,1,1,0.229
84632,3102887805,1,5,53,1,25138.08,94216.66,21737.7,100645.07,1,1,0.064
84639,3102905901,1,3,50,0,23824.1,56628.99,10865.45,63930.74,1,1,0.114
84641,3102905903,1,3,28,0,25493.54,39782.49,6572.11,24847.8,1,1,-0.601
84642,3102905904,1,6,48,0,30747.56,76752.31,29276.3,160548.39,1,1,0.522
84644,3102905906,1,4,51,0,22056.42,35226.42,2399.99,39094.71,1,1,0.099
84646,3102916302,1,2,71,1,10767.76,14076.71,654.0,39190.59,1,1,0.641
84647,3102916303,1,2,50,1,14335.55,19159.25,1161.28,24218.99,1,1,0.209
84655,3102929412,1,6,38,0,6884.84,16407.51,2250.48,25942.05,1,1,0.368
84660,3102929505,1,6,73,1,13467.68,21220.4,2021.19,37092.7,1,1,0.428
